Order Date,Sold To Number,Sold To,Order Number,Line Number,Stocking Type - STKT,2nd Item Number,Concatenation Description ,Quantity Shipped,Extended Price,Hold Orders Code - HOLD
11/4/2021,128702,BIKE BLING,391318,1.000,K,03-129-22-03-20,SIR 2-STAR MY22 - SM - CEMENT/ - BLACK/COPPER,4,"6,157.80",C1
11/4/2021,128702,BIKE BLING,391318,2.000,K,03-129-22-04-20,SIR 2-STAR MY22 - MD - CEMENT/ - BLACK/COPPER,10,"15,394.50",C1
11/4/2021,128702,BIKE BLING,391318,3.000,K,03-129-22-05-20,SIR 2-STAR MY22 - LG - CEMENT/ - BLACK/COPPER,10,"15,394.50",C1
11/4/2021,128702,BIKE BLING,391318,4.000,K,03-129-22-06-20,SIR 2-STAR MY22 - XL - CEMENT/ - BLACK/COPPER,4,"6,157.80",C1
11/4/2021,128702,BIKE BLING,391318,5.000,K,03-139-22-03-20,SIR 3-STAR MY22 - SM - CEMENT/ - BLACK/COPPER,1,"2,364.45",C1
11/4/2021,128702,BIKE BLING,391318,6.000,K,03-139-22-04-20,SIR 3-STAR MY22 - MD - CEMENT/ - BLACK/COPPER,8,"18,915.60",C1
11/4/2021,128702,BIKE BLING,391318,7.000,K,03-139-22-05-20,SIR 3-STAR MY22 - LG - CEMENT/ - BLACK/COPPER,8,"18,915.60",C1
11/4/2021,128702,BIKE BLING,391318,8.000,K,03-139-22-06-20,SIR 3-STAR MY22 - XL - CEMENT/ - BLACK/COPPER,3,"7,093.35",C1
11/4/2021,128702,BIKE BLING,391318,9.000,K,03-149-22-03-20,SIR 4-STAR MY22 - SM - CEMENT/ - BLACK/COPPER,2,"5,553.90",C1
11/4/2021,128702,BIKE BLING,391318,10.000,K,03-149-22-04-20,SIR 4-STAR MY22 - MD - CEMENT/ - BLACK/COPPER,6,"16,661.70",C1
11/4/2021,128702,BIKE BLING,391318,11.000,K,03-149-22-05-20,SIR 4-STAR MY22 - LG - CEMENT/ - BLACK/COPPER,6,"16,661.70",C1
11/4/2021,128702,BIKE BLING,391318,12.000,K,03-149-22-06-20,SIR 4-STAR MY22 - XL - CEMENT/ - BLACK/COPPER,2,"5,553.90",C1
11/4/2021,128702,BIKE BLING,391328,1.000,K,04-629-22-03-15,JET RDO 2-STAR MY22 - SM - MAG - NETIC GREY,4,"10,117.80",C1
11/4/2021,128702,BIKE BLING,391328,2.000,K,04-629-22-03-70,JET RDO 2-STAR MY22 - SM - EME - RALD GREEN,4,"10,117.80",C1
11/4/2021,128702,BIKE BLING,391328,3.000,K,04-629-22-04-15,JET RDO 2-STAR MY22 - MD - MAG - NETIC GREY,10,"25,294.50",C1
11/4/2021,128702,BIKE BLING,391328,4.000,K,04-629-22-04-70,JET RDO 2-STAR MY22 - MD - EME - RALD GREEN,10,"25,294.50",C1
11/4/2021,128702,BIKE BLING,391328,5.000,K,04-629-22-05-15,JET RDO 2-STAR MY22 - LG - MAG - NETIC GREY,10,"25,294.50",C1
11/4/2021,128702,BIKE BLING,391328,6.000,K,04-629-22-05-70,JET RDO 2-STAR MY22 - LG - EME - RALD GREEN,10,"25,294.50",C1
11/4/2021,128702,BIKE BLING,391328,7.000,K,04-629-22-06-15,JET RDO 2-STAR MY22 - XL - MAG - NETIC GREY,4,"10,117.80",C1
11/4/2021,128702,BIKE BLING,391328,8.000,K,04-629-22-06-70,JET RDO 2-STAR MY22 - XL - EME - RALD GREEN,4,"10,117.80",C1
11/4/2021,128702,BIKE BLING,391328,9.000,K,04-639-22-03-15,JET RDO 3-STAR MY22 - SM - MAG - NETIC GREY,4,"12,977.80",C1
11/4/2021,128702,BIKE BLING,391328,10.000,K,04-639-22-03-70,JET RDO 3-STAR MY22 - SM - EME - RALD GREEN,4,"12,977.80",C1
11/4/2021,128702,BIKE BLING,391328,11.000,K,04-639-22-04-15,JET RDO 3-STAR MY22 - MD - MAG - NETIC GREY,10,"32,444.50",C1
11/4/2021,128702,BIKE BLING,391328,12.000,K,04-639-22-04-70,JET RDO 3-STAR MY22 - MD - EME - RALD GREEN,10,"32,444.50",C1
11/4/2021,128702,BIKE BLING,391328,13.000,K,04-639-22-05-15,JET RDO 3-STAR MY22 - LG - MAG - NETIC GREY,10,"32,444.50",C1
11/4/2021,128702,BIKE BLING,391328,14.000,K,04-639-22-05-70,JET RDO 3-STAR MY22 - LG - EME - RALD GREEN,10,"32,444.50",C1
11/4/2021,128702,BIKE BLING,391328,15.000,K,04-639-22-06-15,JET RDO 3-STAR MY22 - XL - MAG - NETIC GREY,4,"12,977.80",C1
11/4/2021,128702,BIKE BLING,391328,16.000,K,04-639-22-06-70,JET RDO 3-STAR MY22 - XL - EME - RALD GREEN,4,"12,977.80",C1
11/4/2021,128702,BIKE BLING,391328,17.000,K,04-649-22-03-15,JET RDO 4-STAR MY22 - SM - MAG - NETIC GREY,4,"14,957.80",C1
11/4/2021,128702,BIKE BLING,391328,18.000,K,04-649-22-03-70,JET RDO 4-STAR MY22 - SM - EME - RALD GREEN,4,"14,957.80",C1
11/4/2021,128702,BIKE BLING,391328,19.000,K,04-649-22-04-15,JET RDO 4-STAR MY22 - MD - MAG - NETIC GREY,10,"37,394.50",C1
11/4/2021,128702,BIKE BLING,391328,20.000,K,04-649-22-04-70,JET RDO 4-STAR MY22 - MD - EME - RALD GREEN,10,"37,394.50",C1
11/4/2021,128702,BIKE BLING,391328,21.000,K,04-649-22-05-15,JET RDO 4-STAR MY22 - LG - MAG - NETIC GREY,10,"37,394.50",C1
11/4/2021,128702,BIKE BLING,391328,22.000,K,04-649-22-05-70,JET RDO 4-STAR MY22 - LG - EME - RALD GREEN,10,"37,394.50",C1
11/4/2021,128702,BIKE BLING,391328,23.000,K,04-649-22-06-15,JET RDO 4-STAR MY22 - XL - MAG - NETIC GREY,4,"14,957.80",C1
11/4/2021,128702,BIKE BLING,391328,25.000,K,04-659-22-04-15,JET RDO 5-STAR MY22 - MD - MAG - NETIC GREY,1,"4,619.45",C1
11/4/2021,128702,BIKE BLING,391328,26.000,K,04-659-22-04-70,JET RDO 5-STAR MY22 - MD - EME - RALD GREEN,1,"4,619.45",C1
11/4/2021,128702,BIKE BLING,391328,27.000,K,04-659-22-05-15,JET RDO 5-STAR MY22 - LG - MAG - NETIC GREY,1,"4,619.45",C1
11/4/2021,128702,BIKE BLING,391328,28.000,K,04-659-22-05-70,JET RDO 5-STAR MY22 - LG - EME - RALD GREEN,1,"4,619.45",C1
11/4/2021,128702,BIKE BLING,391328,29.000,K,04-669-22-04-15,JET RDO 5-STAR AXS LTD MY22 - - MD - MAGNETIC GREY,1,"5,609.45",C1
11/4/2021,128702,BIKE BLING,391328,30.000,K,04-669-22-04-70,JET RDO 5-STAR AXS LTD MY22 - - MD - EMERALD GREEN,1,"5,609.45",C1
11/4/2021,128702,BIKE BLING,391328,31.000,K,04-669-22-05-15,JET RDO 5-STAR AXS LTD MY22 - - LG - MAGNETIC GREY,1,"5,609.45",C1
11/4/2021,128702,BIKE BLING,391328,32.000,K,04-669-22-05-70,JET RDO 5-STAR AXS LTD MY22 - - LG - EMERALD GREEN,1,"5,609.45",C1
11/4/2021,128702,BIKE BLING,391328,33.000,K,04-679-22-04-15,JET RDO 3-STAR AXS LTD MY22 - - MD - MAGNETIC GREY,1,"3,849.45",C1
11/4/2021,128702,BIKE BLING,391328,34.000,K,04-679-22-04-70,JET RDO 3-STAR AXS LTD MY22 - - MD - EMERALD GREEN,1,"3,849.45",C1
11/4/2021,128702,BIKE BLING,391328,35.000,K,04-679-22-05-15,JET RDO 3-STAR AXS LTD MY22 - - LG - MAGNETIC GREY,1,"3,849.45",C1
11/4/2021,128702,BIKE BLING,391328,36.000,K,04-679-22-05-70,JET RDO 3-STAR AXS LTD MY22 - - LG - EMERALD GREEN,1,"3,849.45",C1
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,2.000,K,03-729-22-02-20,AIR RDO 2-STAR MY22 - XS - SAT - IN CARBON/SILVER,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,4.000,K,03-729-22-02-20,AIR RDO 2-STAR MY22 - XS - SAT - IN CARBON/SILVER,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,10.000,K,03-729-22-03-20,AIR RDO 2-STAR MY22 - SM - SAT - IN CARBON/SILVER,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,12.000,K,03-729-22-03-20,AIR RDO 2-STAR MY22 - SM - SAT - IN CARBON/SILVER,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,14.000,K,03-729-22-04-20,AIR RDO 2-STAR MY22 - MD - SAT - IN CARBON/SILVER,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,16.000,K,03-729-22-04-20,AIR RDO 2-STAR MY22 - MD - SAT - IN CARBON/SILVER,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,18.000,K,03-729-22-05-20,AIR RDO 2-STAR MY22 - LG - SAT - IN CARBON/SILVER,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,20.000,K,03-729-22-05-20,AIR RDO 2-STAR MY22 - LG - SAT - IN CARBON/SILVER,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,22.000,K,03-729-22-02-65,AIR RDO 2-STAR MY22 - XS - SAN - D/ORANGE,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,24.000,K,03-729-22-03-65,AIR RDO 2-STAR MY22 - SM - SAN - D/ORANGE,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,26.000,K,03-729-22-04-65,AIR RDO 2-STAR MY22 - MD - SAN - D/ORANGE,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,28.000,K,03-729-22-05-65,AIR RDO 2-STAR MY22 - LG - SAN - D/ORANGE,1,"1,799.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,30.000,K,03-520-22-02-10,AIR 2-STAR MY22 - XS - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,32.000,K,03-520-22-02-10,AIR 2-STAR MY22 - XS - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,34.000,K,03-520-22-02-10,AIR 2-STAR MY22 - XS - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,36.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,38.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,40.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,42.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,48.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,50.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,52.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,54.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,56.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,136652,CLP2112 TRI INC DBA PLAYTRI FORT WALTON,391331,58.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,199.40",
11/4/2021,128702,BIKE BLING,391332,1.000,K,04-929-22-03-10,RIP RDO 2-STAR MY22 - SM - SIL - VER/BAJA BLUE - 29,4,"10,557.80",C1
11/4/2021,128702,BIKE BLING,391332,2.000,K,04-929-22-03-20,RIP RDO 2-STAR MY22 - SM - SAT - IN CARBON - 29,4,"10,557.80",C1
11/4/2021,128702,BIKE BLING,391332,3.000,K,04-929-22-04-10,RIP RDO 2-STAR MY22 - MD - SIL - VER/BAJA BLUE - 29,10,"26,394.50",C1
11/4/2021,128702,BIKE BLING,391332,4.000,K,04-929-22-04-20,RIP RDO 2-STAR MY22 - MD - SAT - IN CARBON - 29,10,"26,394.50",C1
11/4/2021,128702,BIKE BLING,391332,5.000,K,04-929-22-05-10,RIP RDO 2-STAR MY22 - LG - SIL - VER/BAJA BLUE - 29,10,"26,394.50",C1
11/4/2021,128702,BIKE BLING,391332,6.000,K,04-929-22-05-20,RIP RDO 2-STAR MY22 - LG - SAT - IN CARBON - 29,10,"26,394.50",C1
11/4/2021,128702,BIKE BLING,391332,7.000,K,04-929-22-06-10,RIP RDO 2-STAR MY22 - XL - SIL - VER/BAJA BLUE - 29,4,"10,557.80",C1
11/4/2021,128702,BIKE BLING,391332,8.000,K,04-929-22-06-20,RIP RDO 2-STAR MY22 - XL - SAT - IN CARBON - 29,4,"10,557.80",C1
11/4/2021,128702,BIKE BLING,391332,9.000,K,04-939-22-03-10,RIP RDO 3-STAR MY22 - SM - SIL - VER/BAJA BLUE - 29,4,"13,637.80",C1
11/4/2021,128702,BIKE BLING,391332,10.000,K,04-939-22-03-20,RIP RDO 3-STAR MY22 - SM - SAT - IN CARBON - 29,4,"13,637.80",C1
11/4/2021,128702,BIKE BLING,391332,11.000,K,04-939-22-04-10,RIP RDO 3-STAR MY22 - MD - SIL - VER/BAJA BLUE - 29,10,"34,094.50",C1
11/4/2021,128702,BIKE BLING,391332,12.000,K,04-939-22-04-20,RIP RDO 3-STAR MY22 - MD - SAT - IN CARBON - 29,10,"34,094.50",C1
11/4/2021,128702,BIKE BLING,391332,13.000,K,04-939-22-05-10,RIP RDO 3-STAR MY22 - LG - SIL - VER/BAJA BLUE - 29,10,"34,094.50",C1
11/4/2021,128702,BIKE BLING,391332,14.000,K,04-939-22-05-20,RIP RDO 3-STAR MY22 - LG - SAT - IN CARBON - 29,10,"34,094.50",C1
11/4/2021,128702,BIKE BLING,391332,15.000,K,04-939-22-06-10,RIP RDO 3-STAR MY22 - XL - SIL - VER/BAJA BLUE - 29,4,"13,637.80",C1
11/4/2021,128702,BIKE BLING,391332,16.000,K,04-939-22-06-20,RIP RDO 3-STAR MY22 - XL - SAT - IN CARBON - 29,4,"13,637.80",C1
11/4/2021,128702,BIKE BLING,391332,17.000,K,04-949-22-03-10,RIP RDO 4-STAR MY22 - SM - SIL - VER/BAJA BLUE - 29,4,"15,617.80",C1
11/4/2021,128702,BIKE BLING,391332,18.000,K,04-949-22-03-20,RIP RDO 4-STAR MY22 - SM - SAT - IN CARBON - 29,4,"15,617.80",C1
11/4/2021,128702,BIKE BLING,391332,19.000,K,04-949-22-04-10,RIP RDO 4-STAR MY22 - MD - SIL - VER/BAJA BLUE - 29,10,"39,044.50",C1
11/4/2021,128702,BIKE BLING,391332,20.000,K,04-949-22-04-20,RIP RDO 4-STAR MY22 - MD - SAT - IN CARBON - 29,10,"39,044.50",C1
11/4/2021,128702,BIKE BLING,391332,21.000,K,04-949-22-05-10,RIP RDO 4-STAR MY22 - LG - SIL - VER/BAJA BLUE - 29,10,"39,044.50",C1
11/4/2021,128702,BIKE BLING,391332,22.000,K,04-949-22-05-20,RIP RDO 4-STAR MY22 - LG - SAT - IN CARBON - 29,10,"39,044.50",C1
11/4/2021,128702,BIKE BLING,391332,23.000,K,04-949-22-06-10,RIP RDO 4-STAR MY22 - XL - SIL - VER/BAJA BLUE - 29,4,"15,617.80",C1
11/4/2021,128702,BIKE BLING,391344,9.000,K,03-769-22-04-20,AIR RDO 5-STAR AXS LTD MY22 - - MD - SATIN CARBON/SILVER,1,"4,619.45",C1
11/4/2021,128702,BIKE BLING,391332,24.000,K,04-949-22-06-20,RIP RDO 4-STAR MY22 - XL - SAT - IN CARBON - 29,4,"15,617.80",C1
11/4/2021,128702,BIKE BLING,391332,25.000,K,04-959-22-04-10,RIP RDO 5-STAR MY22 - MD - SIL - VER/BAJA BLUE - 29,1,"4,784.45",C1
11/4/2021,128702,BIKE BLING,391332,26.000,K,04-959-22-04-20,RIP RDO 5-STAR MY22 - MD - SAT - IN CARBON - 29,1,"4,784.45",C1
11/4/2021,128702,BIKE BLING,391332,27.000,K,04-959-22-05-10,RIP RDO 5-STAR MY22 - LG - SIL - VER/BAJA BLUE - 29,1,"4,784.45",C1
11/4/2021,128702,BIKE BLING,391332,28.000,K,04-969-22-04-10,RIP RDO 5-STAR AXS FLOAT X2 LT - D MY22-MD-SILVER/BAJA BLUE-29,1,"5,829.45",C1
11/4/2021,128702,BIKE BLING,391332,29.000,K,04-969-22-04-20,RIP RDO 5-STAR AXS FLOAT X2 LT - D MY22 - MD - SATIN CARBON-29,1,"5,829.45",C1
11/4/2021,128702,BIKE BLING,391332,30.000,K,04-969-22-05-10,RIP RDO 5-STAR AXS FLOAT X2 LT - D MY22-LG-SILVER/BAJA BLUE-29,1,"5,829.45",C1
11/4/2021,128702,BIKE BLING,391332,31.000,K,04-969-22-05-20,RIP RDO 5-STAR AXS FLOAT X2 LT - D MY22 - LG - SATIN CARBON-29,1,"5,829.45",C1
11/4/2021,128702,BIKE BLING,391338,1.000,K,03-520-22-02-10,AIR 2-STAR MY22 - XS - SILVER/ - BAJA BLUE,2,"2,198.90",C1
11/4/2021,128702,BIKE BLING,391338,2.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,6,"6,596.70",C1
11/4/2021,128702,BIKE BLING,391338,3.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,8,"8,795.60",C1
11/4/2021,128702,BIKE BLING,391338,4.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,8,"8,795.60",C1
11/4/2021,128702,BIKE BLING,391338,5.000,K,03-520-22-06-10,AIR 2-STAR MY22 - XL - SILVER/ - BAJA BLUE,2,"2,198.90",C1
11/4/2021,128702,BIKE BLING,391338,6.000,K,03-729-22-02-20,AIR RDO 2-STAR MY22 - XS - SAT - IN CARBON/SILVER,1,"1,649.45",C1
11/4/2021,128702,BIKE BLING,391338,8.000,K,03-729-22-03-20,AIR RDO 2-STAR MY22 - SM - SAT - IN CARBON/SILVER,2,"3,298.90",C1
11/4/2021,128702,BIKE BLING,391338,9.000,K,03-729-22-03-65,AIR RDO 2-STAR MY22 - SM - SAN - D/ORANGE,2,"3,298.90",C1
11/4/2021,128702,BIKE BLING,391338,10.000,K,03-729-22-04-20,AIR RDO 2-STAR MY22 - MD - SAT - IN CARBON/SILVER,5,"8,247.25",C1
11/4/2021,128702,BIKE BLING,391338,11.000,K,03-729-22-04-65,AIR RDO 2-STAR MY22 - MD - SAN - D/ORANGE,5,"8,247.25",C1
11/4/2021,128702,BIKE BLING,391338,12.000,K,03-729-22-05-20,AIR RDO 2-STAR MY22 - LG - SAT - IN CARBON/SILVER,5,"8,247.25",C1
11/4/2021,128702,BIKE BLING,391338,13.000,K,03-729-22-05-65,AIR RDO 2-STAR MY22 - LG - SAN - D/ORANGE,5,"8,247.25",C1
11/4/2021,128702,BIKE BLING,391338,14.000,K,03-729-22-06-20,AIR RDO 2-STAR MY22 - XL - SAT - IN CARBON/SILVER,2,"3,298.90",C1
11/4/2021,128702,BIKE BLING,391338,15.000,K,03-729-22-06-65,AIR RDO 2-STAR MY22 - XL - SAN - D/ORANGE,2,"3,298.90",C1
11/4/2021,128702,BIKE BLING,391338,16.000,K,03-739-22-02-20,AIR RDO 3-STAR MY22 - XS - SAT - IN CARBON/SILVER,1,"2,391.95",C1
11/4/2021,128702,BIKE BLING,391338,18.000,K,03-739-22-03-20,AIR RDO 3-STAR MY22 - SM - SAT - IN CARBON/SILVER,2,"4,783.90",C1
11/4/2021,128702,BIKE BLING,391338,19.000,K,03-739-22-03-65,AIR RDO 3-STAR MY22 - SM - SAN - D/ORANGE,2,"4,783.90",C1
11/4/2021,128702,BIKE BLING,391338,20.000,K,03-739-22-04-20,AIR RDO 3-STAR MY22 - MD - SAT - IN CARBON/SILVER,5,"11,959.75",C1
11/4/2021,128702,BIKE BLING,391338,21.000,K,03-739-22-04-65,AIR RDO 3-STAR MY22 - MD - SAN - D/ORANGE,2,"4,783.90",C1
11/4/2021,128702,BIKE BLING,391338,22.000,K,03-739-22-05-20,AIR RDO 3-STAR MY22 - LG - SAT - IN CARBON/SILVER,5,"11,959.75",C1
11/4/2021,128702,BIKE BLING,391338,23.000,K,03-739-22-05-65,AIR RDO 3-STAR MY22 - LG - SAN - D/ORANGE,5,"11,959.75",C1
11/4/2021,128702,BIKE BLING,391338,24.000,K,03-739-22-06-20,AIR RDO 3-STAR MY22 - XL - SAT - IN CARBON/SILVER,1,"2,391.95",C1
11/4/2021,128702,BIKE BLING,391344,1.000,K,03-749-22-03-20,AIR RDO 4-STAR MY22 - SM - SAT - IN CARBON/SILVER,2,"5,828.90",C1
11/4/2021,128702,BIKE BLING,391344,3.000,K,03-749-22-04-20,AIR RDO 4-STAR MY22 - MD - SAT - IN CARBON/SILVER,6,"17,486.70",C1
11/4/2021,128702,BIKE BLING,391344,4.000,K,03-749-22-04-65,AIR RDO 4-STAR MY22 - MD - SAN - D/ORANGE,6,"17,486.70",C1
11/4/2021,128702,BIKE BLING,391344,5.000,K,03-749-22-05-20,AIR RDO 4-STAR MY22 - LG - SAT - IN CARBON/SILVER,6,"17,486.70",C1
11/4/2021,128702,BIKE BLING,391344,6.000,K,03-749-22-05-65,AIR RDO 4-STAR MY22 - LG - SAN - D/ORANGE,6,"17,486.70",C1
11/4/2021,128702,BIKE BLING,391344,7.000,K,03-749-22-06-20,AIR RDO 4-STAR MY22 - XL - SAT - IN CARBON/SILVER,2,"5,828.90",C1
11/4/2021,128702,BIKE BLING,391344,10.000,K,03-769-22-04-65,AIR RDO 5-STAR AXS LTD MY22 - - MD - SAND/ORANGE,1,"4,619.45",C1
11/4/2021,128702,BIKE BLING,391344,11.000,K,03-769-22-05-20,AIR RDO 5-STAR AXS LTD MY22 - - LG - SATIN CARBON/SILVER,1,"4,619.45",C1
11/4/2021,128702,BIKE BLING,391344,12.000,K,03-769-22-05-65,AIR RDO 5-STAR AXS LTD MY22 - - LG - SAND/ORANGE,1,"4,619.45",C1
11/4/2021,148878,CYCLE CITY,391345,1.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,099.45",
11/4/2021,148878,CYCLE CITY,391345,2.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,1,"1,099.45",
11/4/2021,148878,CYCLE CITY,391345,3.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,1,"1,099.45",
11/4/2021,148878,CYCLE CITY,391345,4.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,099.45",
11/4/2021,148878,CYCLE CITY,391345,5.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,099.45",
11/4/2021,148878,CYCLE CITY,391345,6.000,K,03-520-22-06-10,AIR 2-STAR MY22 - XL - SILVER/ - BAJA BLUE,1,"1,099.45",
11/4/2021,148878,CYCLE CITY,391345,8.000,K,04-629-22-04-15,JET RDO 2-STAR MY22 - MD - MAG - NETIC GREY,1,"2,529.45",
11/4/2021,148878,CYCLE CITY,391345,9.000,K,04-629-22-05-70,JET RDO 2-STAR MY22 - LG - EME - RALD GREEN,1,"2,529.45",
11/4/2021,148878,CYCLE CITY,391345,10.000,K,04-639-22-03-70,JET RDO 3-STAR MY22 - SM - EME - RALD GREEN,1,"3,244.45",
11/4/2021,148878,CYCLE CITY,391345,11.000,K,04-639-22-04-70,JET RDO 3-STAR MY22 - MD - EME - RALD GREEN,1,"3,244.45",
11/4/2021,148878,CYCLE CITY,391345,12.000,K,04-639-22-05-15,JET RDO 3-STAR MY22 - LG - MAG - NETIC GREY,1,"3,244.45",
11/4/2021,148878,CYCLE CITY,391345,13.000,K,04-639-22-06-15,JET RDO 3-STAR MY22 - XL - MAG - NETIC GREY,1,"3,244.45",
11/4/2021,148878,CYCLE CITY,391345,15.000,K,04-929-22-04-10,RIP RDO 2-STAR MY22 - MD - SIL - VER/BAJA BLUE - 29,1,"2,639.45",
11/4/2021,148878,CYCLE CITY,391345,16.000,K,04-929-22-05-10,RIP RDO 2-STAR MY22 - LG - SIL - VER/BAJA BLUE - 29,1,"2,639.45",
11/4/2021,148878,CYCLE CITY,391345,17.000,K,04-939-22-04-20,RIP RDO 3-STAR MY22 - MD - SAT - IN CARBON - 29,1,"3,409.45",
11/4/2021,148878,CYCLE CITY,391345,18.000,K,04-939-22-05-20,RIP RDO 3-STAR MY22 - LG - SAT - IN CARBON - 29,1,"3,409.45",
11/4/2021,148878,CYCLE CITY,391345,19.000,K,04-979-22-04-20,RIP RDO 3-STAR AXS LTD MY22 - - MD - SATIN CARBON - 29,1,"4,179.45",
11/4/2021,148878,CYCLE CITY,391345,20.000,K,04-979-22-05-20,RIP RDO 3-STAR AXS LTD MY22 - - LG - SATIN CARBON - 29,1,"4,179.45",
11/4/2021,148878,CYCLE CITY,391345,21.000,K,04-949-22-06-20,RIP RDO 4-STAR MY22 - XL - SAT - IN CARBON - 29,1,"3,904.45",
11/4/2021,148878,CYCLE CITY,391345,25.000,K,00-002-22-50-80,RLT 2-STAR MY22 - 50CM - AZURE - BLUE,1,"1,481.43",
11/4/2021,148878,CYCLE CITY,391345,26.000,K,00-002-22-53-80,RLT 2-STAR MY22 - 53CM - AZURE - BLUE,1,"1,481.43",
11/4/2021,148878,CYCLE CITY,391345,27.000,K,00-002-22-56-80,RLT 2-STAR MY22 - 56CM - AZURE - BLUE,1,"1,481.43",
11/4/2021,148878,CYCLE CITY,391345,28.000,K,00-002-22-59-80,RLT 2-STAR MY22 - 59CM - AZURE - BLUE,1,"1,481.43",
11/4/2021,148878,CYCLE CITY,391345,29.000,K,00-003-22-50-80,RLT 3-STAR MY22 - 50CM - AZURE - BLUE,1,"1,652.43",
11/4/2021,148878,CYCLE CITY,391345,30.000,K,00-003-22-53-80,RLT 3-STAR MY22 - 53CM - AZURE - BLUE,1,"1,652.43",
11/4/2021,148878,CYCLE CITY,391345,31.000,K,00-003-22-56-80,RLT 3-STAR MY22 - 56CM - AZURE - BLUE,1,"1,652.43",
